x,y,z
11.6062,-8.77355,0.107205
0.559687,-0.57364,0.0634703
-4.87294,-0.252536,-0.0452665
1.81391,5.78371,-0.218625
3.19123,0.11029,-0.0334776
2.90781,6.00737,0.181667
1.4651,-7.65784,0.0479831
3.4089,-0.0687472,-0.126183
0.30148,0.542146,-0.0905034
-2.14994,0.646591,-0.0415443
0.117904,-0.69996,-0.0776989
-5.11746,6.08903,-0.111762
0.00443974,-0.020941,-0.100583
15.7533,13.5801,0.0512195
0.125876,-9.99515,-0.0341663
-3.91061,-5.1822,0.0595518
0.134748,0.145273,-0.162104
8.30759,-8.22212,-0.0315517
2.60216,0.553336,-0.0840646
-0.226804,0.51581,-0.646424
-1.02666,0.219186,-0.151332
0.154434,5.05211,-0.0261595
0.994537,1.23411,0.027994
-3.67641,-1.2695,-0.120596
1.32179,5.17594,0.0219269
-1.39852,-1.60439,-0.00176233
1.69431,0.125633,0.0759962
-1.84838,11.1539,-0.0391612
-0.64027,-0.223272,-0.160388
-11.3498,6.20413,0.130694
-0.868758,11.2708,-0.0236905
-0.10736,0.949223,0.0134296
-0.361664,-0.497812,-0.0648963
0.458273,0.058607,0.454109
-0.445,1.19392,0.0924986
-0.065966,-0.491777,0.00631478
5.21799,12.655,0.124736
1.64205,0.717651,0.0578833
-3.33643,-4.34296,-0.218843
2.6854,-2.49873,-0.141588
-0.946484,0.332462,-0.696514
-1.2955,3.82693,0.100496
-7.16836,23.5224,-0.129321
-0.0547641,0.717534,0.0918939
0.955321,-0.25643,-0.132921
1.72144,1.46965,-0.090776
0.793727,-0.0628694,-0.662164
6.45817,-0.266702,-0.0781292
1.06125,-0.283104,0.0113322
1.67286,-3.90413,0.0751281
0.953868,-0.046866,0.0423424
-4.52799,-6.81435,0.21562
-0.134122,-0.178762,0.0139959
0.278679,0.000228776,-0.665528
-0.0948821,4.67062,-0.0459532
-0.442934,-1.00054,0.506562
0.872514,0.148212,0.247399
0.578925,1.45481,-0.0937687
4.18122,5.69245,0.0619254
-1.28598,-0.299512,-0.13927
-3.16717,-2.10528,0.0128868
-0.642578,2.07459,0.0141409
-0.323531,-0.321678,0.100392
-0.684101,-0.02729,-0.564289
-5.64705,4.312,-0.130563
2.2509,0.367128,-0.0478088
0.445749,-0.735632,-0.376819
0.314869,-2.43606,-0.153221
2.91756,1.50337,-0.104532
-9.24023,21.0023,0.269415
0.265075,-3.62996,0.0603952
-5.98088,-4.60621,-0.00815311
0.601505,0.5952,0.288494
0.717728,0.0357037,0.104769
-0.161969,-0.846073,-0.317284
0.2318,0.211799,0.14472
1.77666,-4.43976,0.0707766
0.664866,-0.608661,0.561047
-0.18914,-2.18725,-0.0304334
-2.88038,1.20286,-0.0587528
-0.449591,0.332245,0.237375
-6.9412,0.235447,0.0816852
-8.12656,1.20645,0.00820765
-3.06652,0.595668,-0.102324
-0.0115076,-0.0111568,-0.0737688
23.9844,4.80335,0.0605161
-3.38904,-1.74392,0.0266666
-1.41124,-0.452579,0.0380737
3.72461,2.42634,0.100253
1.04131,0.227906,-0.493187
1.34103,-4.66312,0.0602436
5.09161,1.54016,0.0872071
-2.15499,-0.254466,0.0458689
-2.20951,2.52771,0.180882
5.53311,-9.42227,0.027319
-2.76896,0.522374,0.0399326
4.77849,-0.303476,0.013902
-0.576814,1.10563,-0.492024
0.848011,0.174246,0.639579
-6.10738,-7.1323,-0.0838383
-0.514361,0.788702,-0.0526981
0.195094,-0.72606,-0.220061
0.232933,-0.131736,0.0749893
-1.60179,0.131808,-0.114249
0.430604,-0.451353,0.0684391
-0.0419528,-14.3957,0.0960631
2.54954,-5.40909,0.136428
-1.08666,0.510873,-0.315502
-0.603029,0.0274836,0.276654
1.1994,1.67888,-0.0775778
0.095224,-0.611436,0.502815
-0.339837,0.042397,0.0533339
-1.42738,-2.1881,0.17453
-2.48157,27.0896,0.00553206
-0.345953,0.29331,-0.0960532
-0.278978,0.0527006,-0.478968
1.59926,0.00412306,0.0937024
0.684895,1.04517,-0.116481
-5.22833,-6.25728,-0.0954933
-2.66554,0.529098,-0.167241
4.95092,2.01011,0.0371847
-0.378065,-3.37729,-0.0406288
-0.916704,-0.569188,0.246768
-1.72206,-2.43672,0.136843
1.03328,-0.662857,-0.194294
8.34877,-1.67035,0.116853
-13.2384,-2.50381,-0.0841023
1.79331,-3.09303,0.0947731
-1.39187,0.910652,-0.0155605
0.497666,-0.0573237,-0.0349544
4.16883,-0.614614,-0.173594
-1.33876,0.46301,-0.106728
1.53782,2.99656,0.0250949
-4.10548,-0.794611,0.0883538
0.374679,0.098377,-0.130882
-1.96451,0.766101,0.108922
2.99225,-1.34074,-0.10492
0.0499196,-0.29518,-0.632867
-4.45449,3.04975,-0.0628312
-19.5353,-0.941673,0.0671101
-2.86703,5.63795,-0.0225825
-0.799378,4.13049,-0.0676415
-0.45014,-2.23698,0.0374897
0.0301258,-0.133314,-0.224326
0.0395665,-0.201845,0.0561282
-1.03695,1.01778,0.0285481
-0.114078,-0.910666,-0.425673
-29.4729,2.23354,0.0865907
-0.27912,0.075738,-1.19723
7.66122,4.8756,0.0139707
2.18674,-6.66956,-0.0728609
0.312158,0.212733,-0.242498
7.85699,-3.21917,0.00135339
-0.429735,-0.296556,0.0551282
2.1995,-3.66694,0.0992681
-1.47707,-0.619442,-0.116802
1.39911,1.59065,-0.0997942
5.5989,1.78172,-0.167381
2.47573,0.237955,0.0139632
-1.68184,0.401798,0.0101727
-8.95448,-1.02632,-0.0237981
-1.72835,0.688151,-0.0225302
0.430048,0.697845,0.190607
2.30476,-0.160915,-0.00574943
-8.58183,-2.5714,0.0799861
-1.71432,4.14992,0.00983798
-5.66104,-22.6765,0.190263
2.95572,-2.27638,-0.0142304
-7.10157,-2.78473,-0.12299
4.85871,5.57511,0.135612
0.13967,-0.413719,-0.0273986
-0.269795,-0.495044,-0.281308
-10.253,1.9414,-0.108717
0.310207,-3.94496,0.145525
-5.49049,12.0367,-0.138727
-6.96416,2.99447,-0.0415636
-1.58239,-0.537342,0.0774821
0.00409851,-0.0257512,-0.27147
-1.2876,0.202076,-0.110465
13.4721,27.2638,-0.0877507
0.185765,0.0801769,0.0836712
-0.154618,-3.50987,0.000193924
4.7098,-6.72088,0.0258818
-0.00556306,0.00472592,-0.0817533
0.833085,-0.44116,-0.344325
-5.98781,5.05315,0.0239228
-0.266496,-0.105133,0.0883322
1.73891,-0.642543,-0.277215
0.775646,-0.0373012,0.0142995
-2.32302,-0.170855,0.00621101
-0.848045,2.12867,0.139475
0.567312,-0.450923,0.576662
-0.484972,10.5745,-0.0944583
4.59267,1.0195,0.00495551
5.79095,2.59185,-0.103631
-4.53837,2.14356,-0.103996
-2.30237,-26.12,0.110106
-0.0318458,0.0730558,-0.157635
-7.52398,-0.845127,-0.12646
0.104798,-0.0831324,0.0316296
0.617163,0.422608,-0.0931582
1.31106,0.279932,0.0996675
-3.86804,1.54067,0.0153012
6.34233,-8.60929,-0.0572223
5.56814,16.2684,-0.0358033
-3.52348,2.16867,-0.0160314
-3.18503,2.6293,-0.130143
-3.33879,-5.83393,-0.0538071
-4.78783,-0.433658,0.105764
-3.57307,3.69445,0.0261237
0.705737,0.78697,0.106979
0.2457,-0.378634,-0.30791
0.648255,0.0570227,-0.147859
-0.464117,0.44029,0.24726
-2.57697,-0.251037,-0.183249
2.84493,1.53165,-0.0218565
17.3046,8.94764,-0.145476
3.25559,-0.617193,-0.0966017
-6.72442,1.63214,0.119522
0.864098,-1.25537,0.167916
0.0876287,-0.00610612,0.430513
0.442674,-0.150213,0.126137
3.29562,-1.27022,-0.134137
-0.792248,-2.45259,-0.0591532
1.59528,-1.16488,-0.0497735
-0.168822,0.326095,0.794012
-0.953316,0.179141,-0.106526
0.537343,-0.388543,-0.67734
5.55625,-5.60046,0.015934
-0.487785,-0.888525,0.415278
1.80559,2.96788,0.0847482
-0.414401,2.9775,-0.168812
0.864073,5.43809,-0.0145022
0.340081,0.425547,0.0349012
-0.180529,1.20513,0.0452143
10.4677,-1.98952,0.0576949
2.47972,-2.17375,0.159033
-0.982614,0.681143,-0.267634
-1.76271,-0.115737,-0.0151167
-1.35951,-1.03142,-0.0139165
0.543584,-0.174537,-0.0532648
-0.415962,0.0650459,-0.0367525
-3.46628,-0.725696,0.0145967
0.193228,-0.0386776,0.119117
-1.20139,1.25136,0.110862
-0.0418597,0.052513,0.141854
0.63059,0.817874,-0.0951184
-0.0413765,1.1074,-0.0630163
-1.65372,-3.96687,-0.0930022
3.71188,0.353295,0.209814
-6.40412,-6.43683,-0.0386277
-0.883363,-0.284916,-0.141764
0.208806,0.13254,0.0671096
-0.656585,1.94995,-0.0211656
-4.10814,2.90048,-0.0870352
2.12233,-0.703844,-0.0702754
-0.429521,1.1684,-0.0312569
1.72306,-0.690255,-0.0592657
0.389239,-0.283878,-0.607595
0.24148,-2.86024,-0.0330429
7.95695,5.36042,-0.0939817
-0.300961,-0.414768,0.495611
0.00288834,-0.0653656,-0.408804
2.10392,0.30749,-0.185016
7.53113,17.4859,-0.0768669
0.0991978,0.348632,0.48207
14.9901,-2.01044,0.025461
-1.70624,-4.61064,-0.0271235
-0.323005,0.262044,0.790265
0.00734967,-0.292796,-0.179805
-7.07525,12.6134,-0.104654
0.0935403,-0.107182,0.0451245
-3.77648,2.09718,0.0225482
0.148521,-0.179426,0.126438
-0.523606,-1.07224,-0.487317
-4.59811,3.82384,0.0644281
1.35652,-5.14087,0.0914361
1.08196,-0.604669,-0.058103
5.01527,1.82548,-0.144154
-1.21615,0.104437,-0.0511024
9.26784,1.57733,0.016806
-13.5746,8.20322,0.0750568
-0.364349,0.41787,0.427212
-1.08041,-0.193867,-0.152777
-0.474286,-0.637642,0.0619245
-8.92951,-3.17391,0.0717945
-0.771718,0.445708,-0.731703
0.162382,0.199762,-0.181901
-5.57396,0.716136,0.0143294
-0.000283888,0.000413562,0.0332602
0.351597,0.448517,-0.366078
0.158501,0.161435,-0.569201
-8.28212,-3.24699,-0.0396934
0.243196,-2.34739,0.108494
1.6451,0.848537,-0.0412974
-5.19366,1.55502,-0.22122
-2.34272,-0.262516,0.120095
-0.606133,-0.218018,-0.473084
0.274946,-1.37279,-0.0303982
2.62572,9.66027,0.214415
0.0997012,0.188003,0.577739
-0.0307217,-3.31668,-0.134267
1.87694,-6.54476,-0.0800013
-9.54423,-11.5166,0.0517775
2.76085,-0.360186,-0.163241
-9.63727,-1.12982,-0.0825515
2.0001,-2.04348,0.0861007
-5.05121,3.85224,-0.166797
14.6303,-12.6375,0.00121977
3.54137,2.07253,-0.149956
1.47906,11.5369,0.0634911
6.71101,-0.104251,0.171446
0.966393,0.161567,0.0129395
1.71657,3.91045,-0.0268031
-9.19167,-6.18438,0.0892362
0.101422,-1.74722,-0.12647
-0.630834,-4.78522,0.0830572
-0.182425,-0.906506,0.283303
3.55022,6.28145,0.172853
0.23301,0.412885,-0.00472126
0.288561,1.23221,-0.0223208
-0.0506506,-0.370269,-0.0110715
-0.320415,0.0499622,-1.07662
-0.886874,4.24133,-0.161184
20.423,16.1265,-0.0127781
0.690134,-0.930171,0.0802428
-1.26461,-1.11682,0.0805201
0.147218,-0.168632,0.0685381
-0.287233,0.348999,0.0722356
14.0944,-4.61273,0.0470227
-4.33669,-3.00522,0.0190078
-2.43361,1.98499,0.0757056
-0.50821,-0.265495,0.00573645
-5.33466,10.6853,0.1318
0.468442,0.34738,-0.208167
-1.80916,5.44795,0.0299558
5.80074,-7.36008,-0.175501
-5.80042,-3.37365,0.0990853
0.0307207,0.511176,0.0520453
0.201127,0.303325,0.103791
2.73757,-4.96327,0.168091
-2.08309,3.43065,-0.0594383
-1.47011,0.363908,0.0584996
3.45926,-0.198974,0.0939009
-2.04209,-2.88753,0.0644475
-1.05305,4.79029,-0.0947534
-0.0943163,-0.517554,-0.28053
0.212858,0.308856,1.68372
0.674004,-0.226318,0.0779833
4.91914,0.8851,-0.220615
0.019059,-0.154564,0.129653
0.0360472,0.357532,0.0364131
20.0335,11.2539,-0.0110806
-0.324927,0.581667,0.639197
-1.04796,2.95888,0.167371
2.44384,-3.59978,0.0121037
3.61999,-0.500189,-0.205893
-2.4397,0.855828,0.0406954
16.1653,-7.99615,0.18164
0.0544371,-0.00469807,0.0667022
-1.39612,-1.28764,-0.0971866
1.79128,0.657352,-0.0598571
-4.41097,-0.769405,0.0734664
-1.54458,0.0352159,0.116036
3.45446,-1.14083,0.0878808
0.570555,-3.87733,-0.0221228
-2.50106,-0.526117,0.16557
0.274513,0.441273,-0.403546
-1.63984,0.78529,-0.00311961
1.32646,1.39258,0.0681739
-7.17184,-1.79032,-0.098896
-3.63697,1.0703,-0.0443375
0.907202,0.167805,0.337062
-2.2898,-5.63127,-0.189111
-0.961806,-4.05893,0.115112
-3.44845,-6.11482,-0.0982572
0.478083,-0.29081,0.509407
18.673,16.1035,-0.0519905
1.19441,0.428026,0.788665
-10.0213,-13.9665,-0.124445
9.4639,17.3484,0.00567439
0.0212914,-5.08981,-0.150958
0.323801,0.49033,1.0986
0.907267,0.167693,0.423049
1.45884,0.606591,0.00711324
6.1736,0.131498,0.0664699
-6.45161,-1.72347,-0.170343
8.06505,-11.0347,-0.0825728
4.53947,7.32839,0.100389
-0.712602,-2.48056,-0.190269
-0.940601,-4.47167,0.00420714
-6.10939,-3.51976,-0.115166
3.13196,11.3282,-0.0459148
1.85692,2.82886,-0.0239081
-2.95061,-1.27564,0.0971973
-0.485471,-0.328727,-0.0216
1.18826,2.48703,0.0391324
-0.456158,0.665201,0.19902
-0.226488,-2.10951,-0.0309907
0.414371,-0.0209353,0.145319
0.300892,1.1226,0.108536
0.579152,0.166053,0.113409
-2.07407,-8.3153,0.0290029
0.648672,-0.185864,0.17983
0.84643,-0.143419,-0.100746
-0.276743,-0.0499017,-0.0980611
-0.964549,-2.21027,0.101785
-5.25258,2.53377,0.113786
-0.036143,0.353946,0.0756533
0.347,-0.0879187,0.108069
-0.306221,-0.635439,0.0165555
-4.55483,3.47561,-0.00845747
12.5403,-10.4039,-0.126046
-1.60426,2.6637,0.0891392
2.59077,1.47088,-0.173379
4.62115,15.4813,-0.188777
-0.219291,2.55331,-0.0712662
-3.58811,0.985918,0.165954
-4.85928,0.0991363,-0.0792541
4.91403,6.83043,-0.053212
-0.166125,-4.60965,-0.262815
0.00908794,-0.143046,-0.163627
-0.262566,-0.705658,0.355738
0.427644,1.01159,-0.15871
0.730135,-0.922446,0.287651
-4.45984,-2.65133,-0.0346122
-8.94413,-1.92136,0.0825556
1.21861,-0.85751,0.202105
2.43306,-1.93613,-0.238973
-0.0506472,-0.652562,-0.155629
0.90675,3.7222,-0.0335984
-2.05624,-2.59241,-0.196406
-0.334095,-0.50888,-0.695885
0.399333,0.474488,-0.0475957
5.16724,2.72199,0.0124111
-0.0879761,0.135637,0.834681
1.77664,-9.24978,0.153869
-0.833697,-0.380323,-0.0470399
-1.21158,3.04446,-0.00802401
-4.6307,6.44812,-0.0673862
4.50954,3.99256,0.076151
11.9966,-8.76387,-0.0909111
-0.49015,0.381035,-0.482442
-0.524121,1.57679,0.0134399
-21.9859,-10.7732,-0.00171379
-3.08251,-2.30183,0.0506209
-0.636906,-0.0921555,0.392681
1.44397,0.774606,-0.0908463
-4.45315,-0.429886,0.0943227
-1.935,-0.13648,-0.188666
3.00376,-2.94766,-0.152204
-3.35305,-0.382939,-0.0935018
1.99077,-1.7492,-0.0232035
0.0288885,0.0783111,-0.520696
4.39062,-0.685211,-0.0478523
6.71167,-14.1049,-0.0532773
0.024555,3.15966,0.0969479
0.883052,0.521403,-0.0756615
-0.116138,0.431746,-0.217229
0.76081,-2.66692,0.0982951
-0.553367,6.35253,-0.163634
3.5864,10.1654,-0.0900512
0.801116,-0.786881,0.0224698
-1.37448,1.44372,-0.0879386
2.66345,1.44374,0.144323
6.57425,2.98321,-0.0678653
2.43354,0.628574,-0.0165522
-0.611403,0.887675,-0.0272163
-0.428225,0.380417,-0.0975568
-0.115132,0.567738,-0.207721
-5.83867,-7.96163,-0.0790827
0.0850291,0.117383,0.373041
12.9687,6.40157,-0.056867
3.66471,1.96252,-0.0805414
-0.00825961,0.0906933,-0.412661
4.83311,-1.05512,0.00230351
0.850189,0.886554,-0.129266
-0.174074,-0.102203,-0.581209
-2.26155,0.257954,-0.0953268
2.78768,-0.662965,-0.000486522
-0.398871,0.0514985,0.06304
-5.18576,-5.3062,-0.110388
-0.695651,-1.72767,-0.237007
0.152557,3.52435,-0.0589994
4.72211,2.89245,0.0124517
-4.55758,4.76083,0.27062
0.0291765,-0.0200516,0.201241
-3.33329,-2.49608,0.023551
-1.74891,-6.11634,-0.0390074
-1.34152,3.95184,0.0684499
-0.186355,0.250845,-0.0779598
0.545838,0.38918,0.380905
-0.157514,-0.509384,0.608786
-4.26319,-14.6916,0.17604
-13.5654,-3.36353,0.0741616
7.61762,5.86707,-0.062699
1.73093,-1.87731,-0.14768
-4.86935,1.52701,0.00559918
-1.0674,1.68401,0.0573794
0.183117,0.376523,0.199918
0.0045093,0.269091,-0.000884497
1.10756,-2.46916,-0.042476
-1.10228,-1.89503,0.0551169
0.470046,-0.316649,-0.0308303
0.584893,0.647413,0.0257076
0.850421,0.432343,0.622669
-0.110073,0.390446,-0.36629
-0.584614,-0.680491,0.117668
8.39109,-3.36719,-0.0701701
-3.79472,-2.42533,-0.0294733
4.78243,-0.834408,-0.0542181
-0.117302,1.5836,0.0440642
-3.88671,1.97603,-0.018825
-0.228197,0.216415,-0.781373
-0.422508,-0.609681,-0.0156404
-12.0377,9.51666,-0.0149589
-2.56449,7.72517,-0.0619694
-0.16828,0.248546,0.152855
3.28477,-1.53966,0.19852
0.878187,-0.138079,-0.0466581
6.16685,3.2754,-0.0441137
-0.722164,-0.0450221,0.0758643
-0.933694,0.273095,-0.0895409
-2.27646,1.11231,-0.105508
0.997504,-3.01126,0.00257408
-0.350524,-0.988966,0.0446725
-1.07378,0.264604,0.0224857
3.73582,0.0558233,0.0541417
2.19537,1.81155,0.0157124
4.01048,-8.23825,0.134977
0.893081,0.416853,0.0794663
5.43656,-2.3111,-0.0769308
-0.272114,-0.767055,0.0148743
-0.511253,0.279399,1.15316
1.01365,-0.616276,0.0828537
0.878179,0.229575,0.0931777
-7.75765,0.62225,0.105058
0.395842,-0.466891,-0.368202
0.310478,-0.548685,1.01771
3.26182,4.17373,-0.0839373
0.105009,-0.392305,-0.853552
-1.08615,0.264918,0.0975313
18.3181,9.2616,0.0592528
16.0459,3.2339,-0.0979539
-2.13708,2.26883,0.058443
-0.518315,0.711664,0.19146
0.472715,1.13299,-0.218959
0.0398581,0.239072,-0.346511
1.24449,0.331868,-0.159443
-0.862057,0.530133,0.094831
4.40684,-16.464,0.0998925
-3.04982,10.2801,-0.110073
4.22352,-5.9557,-0.0854262
-1.52111,9.44196,-0.164456
-6.91475,4.45292,-0.122236
-0.167399,-5.72375,-0.0486978
0.174369,0.210469,-0.0670725
-0.274424,0.0980906,-0.0893532
6.43172,-6.62055,-0.0634747
0.890694,-0.70069,0.203036
0.619231,-0.062501,0.699371
-0.139632,-0.243585,0.0262612
4.81457,-2.00547,0.0974817
1.12716,-0.696796,-0.0470969
-1.55296,2.81047,0.0159252
-3.03809,4.20966,-0.0465076
0.924782,1.80375,-0.0719257
3.06332,4.37339,0.0798479
-11.3092,5.57421,-0.126113
-0.811347,1.03254,-0.124829
0.82704,-3.4241,-0.0343227
-0.0273899,0.036182,0.0107406
-6.23363,0.0902985,-0.0488902
8.846,-4.42748,-0.0655277
-1.20672,2.48968,0.0919959
-0.725238,-0.274429,-0.00500513
1.03207,-14.3851,-0.00341237
0.715981,-0.265763,0.143474
-1.29382,-1.11239,-0.153422
0.0363081,0.377534,-0.0463273
-0.254659,-0.637711,-0.141076
-0.391225,0.248681,0.21256
0.0694316,0.105514,0.752362
0.23724,1.60729,0.201505
0.139775,0.0154345,0.341285
-0.0354287,0.351367,-0.0884963
-3.01723,-0.412273,0.0118187
31.2068,-2.38716,-0.0731507
0.413116,-0.65036,-0.0176923
0.674054,-0.604251,-0.87543
3.99943,-0.340055,0.121687
0.22463,0.0186351,0.0269179
0.662297,0.243439,-0.408292
-0.0962273,-0.850417,-0.12034
2.15178,0.585783,0.0652253
-1.82308,-3.27799,0.0701258
0.0763591,0.003098,0.152664
-2.85502,-0.662955,-0.201572
-0.362102,-0.591044,-0.428098
2.33105,-2.40549,-0.064244
0.659089,-0.171458,0.110344
-2.47585,2.69372,-0.0384148
-3.86792,1.42826,0.03025
1.75769,1.45748,0.0252992
-1.79443,6.21101,0.0251839
-0.618937,7.53908,-0.0751107
-1.15899,0.0503901,0.0933302
-1.62967,0.292364,-0.0922585
3.16305,1.84429,-0.141087
-6.10795,-7.89924,0.0828004
1.08161,-0.243867,-0.000162349
-1.66379,-6.91061,-0.0467135
1.44524,0.626991,-0.0334589
2.70412,-3.39613,0.141531
1.75069,-2.99075,-0.059001
1.02503,-0.375941,-0.00272221
-15.7102,11.0654,0.124698
0.588747,4.55802,-0.116182
-0.917955,0.324715,-0.222292
0.112669,-0.253722,-0.555823
-0.099917,-0.573368,-0.0194867
-1.59124,-0.771058,-0.112747
-0.962538,0.926247,0.065509
-0.384597,2.68356,0.0355067
1.20342,-0.964739,0.156091
6.39303,10.3729,0.0382845
5.76141,1.41426,-0.0931235
-1.19395,0.0384258,-0.0160506
5.62237,-6.27485,0.00426509
0.460909,-0.485304,-0.0435079
-7.36375,-7.15001,0.111613
1.07496,5.39176,-0.134781
0.515476,-1.11347,-0.12076
0.034555,0.226843,0.0145976
-0.223521,2.98037,0.00888176
0.271696,0.349277,0.447118
-0.665641,-0.254749,-0.569544
12.1262,14.3251,-0.254066
0.37191,0.318358,-0.462948
-2.77294,2.52608,-0.0784828
-0.42175,0.21563,-0.45465
0.35334,-0.939018,-0.121026
6.48904,-4.25867,-0.0114828
2.07303,2.82104,0.11596
3.60939,0.482256,-0.0698103
0.306022,0.0139614,-0.20758
-1.89191,-6.92471,0.0855399
-0.836904,-0.873818,0.137061
0.0335953,0.996806,-0.0575645
-4.5174,3.01752,-0.135612
5.71123,-3.78544,0.0750576
1.26946,1.06237,-0.0458867
-0.100357,-0.172779,-0.0566202
0.379502,-0.109678,-1.09331
-3.59328,-0.355659,0.0953977
0.0460508,-0.0653577,0.0316567
6.68515,3.22281,0.0427584
9.8029,1.40613,-0.0295384
6.13326,4.58707,-0.0795166
-9.34539,-6.0543,0.0149648
-1.6249,-2.31327,-0.00387723
-0.590645,0.255543,0.384964
-4.43856,1.39807,0.0315461
-0.0971133,-0.118165,0.153734
1.47922,4.25524,0.0368935
2.40565,-2.82925,-0.230936
-0.123266,0.133612,-0.168543
1.68797,0.991945,-0.109
-5.2499,-3.58729,-0.00986298
0.153723,0.833052,0.39848
-0.995895,0.287826,0.604554
-0.0296816,1.57684,-0.0776857
-0.488764,1.5546,-0.0684428
-0.292617,4.24695,-0.0665656
0.54889,0.42572,0.815335
8.53445,2.64631,-0.156851
9.87499,3.72076,0.164086
0.212196,0.642264,-0.0400745
-0.302814,0.232516,-0.00189166
-9.26242,4.08491,0.12386
0.0576505,0.263448,-0.153799
-0.432883,-0.196275,-0.0145296
0.862312,1.1502,0.0164405
-0.660205,-0.749215,0.085897
1.49201,0.508073,0.0414134
1.38192,2.73028,-0.0105372
-1.03483,-1.3016,0.0661103
-6.43067,1.4185,-0.0129306
0.0299059,-0.175301,0.208106
-0.56256,-3.66709,-0.0388739
-0.599746,-0.541457,0.0763562
-1.90505,-3.03471,-0.012221
0.501486,0.0535369,-0.894672
-0.36068,-0.4069,0.916522
0.53141,0.70534,0.464937
3.65871,-2.34508,0.0891807
-7.596,-1.03742,-0.147243
-0.242474,0.00453534,0.254389
-5.98918,-3.76139,0.110354
0.62354,2.0715,-0.0317424
-13.8481,8.11411,0.0635073
0.489973,0.282767,-0.176888
0.709402,0.490486,-0.286864
-0.211982,-0.460039,-0.31109
-1.39758,0.0219682,0.0985852
6.82835,0.894231,-0.0600816
0.693208,1.76149,-0.238999
-0.263327,0.702892,0.112137
-0.0135579,0.734913,-0.0760587
-0.0297227,0.222244,0.0384209
-0.514262,-1.32554,0.00726698
-1.83716,2.52998,0.124332
2.80922,0.881272,-0.0917931
-0.122091,5.34292,0.170347
-3.55591,-7.40612,0.00403641
4.79319,3.58892,-0.0951178
1.02752,-2.62037,0.0724433
7.22582,8.1874,-0.0657129
0.0724656,1.90911,-0.146704
-0.584234,-0.00132901,0.0625863
5.63963,6.12064,0.108596
1.64954,-1.71085,-0.0265296
0.0732878,0.493385,-0.0203992
-0.660525,-4.02721,-0.0756304
-1.22887,0.182599,0.0741048
-0.744365,-1.24998,0.00183559
-0.280436,0.354649,-0.19321
-0.441055,0.55051,-0.116183
3.50794,-0.346536,-0.0228434
-0.381954,-0.126543,-0.141022
-13.7546,-19.6442,0.0134461
1.16769,-2.34467,-0.194078
1.93307,-6.52961,-0.0930677
1.11949,1.69677,0.0741864
0.537755,0.160576,0.128027
1.14317,-3.30577,0.135396
-6.11225,-5.01492,-0.0641431
3.90981,-6.28372,-0.0139388
-1.71259,-4.80344,-0.0296982
1.43605,4.70804,0.0716638
-0.475172,-2.21312,-0.102487
-0.592432,-0.851715,-0.0381652
-3.45647,0.949793,-0.0540148
0.017762,-0.0372037,-0.0470427
-4.02951,6.56086,-0.0323959
-0.0621145,-0.334862,-0.21651
3.42733,3.78865,-0.0678363
3.14047,1.47232,-0.189392
-10.1171,-1.22644,-0.0596775
-2.44368,11.27,-0.0425904
-0.148048,-0.958697,-0.66137
0.69547,0.385342,0.0081444
-0.0369144,-0.709412,-0.410312
0.803173,-0.338293,0.023827
-0.806744,6.15854,-0.023097
1.37552,-0.995163,-0.115524
0.289468,-2.77611,0.089693
0.0861972,-0.503772,-0.00760175
0.017258,0.364232,0.0219776
10.136,4.44238,0.0779791
0.471124,-0.223095,0.400514
-10.2905,6.31537,0.157282
-0.156317,-0.692923,0.00205937
-0.629778,-2.45209,0.223728
-8.28901,-2.31561,0.0546356
2.63485,-6.81415,-0.168597
-1.97404,0.0266874,-0.00647397
-1.06878,-0.296507,-0.824338
3.92708,-3.45738,-0.0554799
0.59022,-4.29752,0.125425
-0.626465,-1.32935,0.0180579
-6.4842,5.72514,-0.0579587
-0.0484602,-0.963334,0.00271067
2.64368,-4.24571,0.0382441
-3.34392,2.06448,-0.0473282
-2.10293,-1.82843,-0.111119
-6.15214,-10.6858,0.0926829
12.3334,0.71514,-0.0282884
-1.08188,4.44531,-0.0765754
1.79286,-5.49563,-0.00945911
-1.39647,-0.00353198,-0.0904722
0.478121,-0.222033,0.0883241
-0.271922,1.56611,0.00748665
-0.655647,0.497712,-0.12025
4.09702,15.1018,-0.00824708
-1.0906,4.86531,0.126913
2.32365,14.653,0.0601077
1.24374,3.18946,-0.0203583
-0.336686,-0.148997,-0.201903
6.54389,1.26422,-0.00127827
0.772271,-0.2172,0.0393573
-0.290589,-0.0303349,0.0279775
0.371522,0.171965,-0.063449
-0.482172,0.150705,-0.114076
-2.8828,-4.33191,0.0167189
-1.37235,-1.04936,-0.120549
1.84665,0.253915,-0.137046
20.8272,9.98687,-0.181254
6.46911,2.99366,0.0198317
-3.3596,-2.89314,-0.167609
0.23492,0.494339,0.22597
3.93341,-0.662093,-0.0404007
-0.558288,1.02979,0.0414221
0.817833,-0.227807,0.0980868
0.861842,-1.31438,-0.114531
13.0603,-2.19295,-0.00346187
-0.0645804,0.0627774,0.00155022
-1.93082,0.0297077,-0.0352576
2.9445,-5.42318,-0.0424384
-0.359696,0.140595,0.0922198
-13.212,4.95115,-0.127219
2.31684,-2.86938,0.0854011
1.26835,-0.572176,-0.0588791
-7.25724,-9.04333,0.151105
0.855174,-0.215353,-0.0329865
